Rule   (Support, Confidence) 
6 -> 3,45,221  (62.9254%, 70.9687%)
45 -> 3,6,221  (62.9254%, 86.9549%)
221 -> 3,6,45  (62.9254%, 87.2859%)
3,6 -> 45,221  (62.9254%, 72.1069%)
3,45 -> 6,221  (62.9254%, 87.2527%)
3,221 -> 6,45  (62.9254%, 87.6529%)
6,45 -> 3,221  (62.9254%, 87.5191%)
6,221 -> 3,45  (62.9254%, 88.3622%)
45,221 -> 3,6  (62.9254%, 99.9564%)
3,6,45 -> 221  (62.9254%, 87.72%)
3,6,221 -> 45  (62.9254%, 88.6698%)
3,45,221 -> 6  (62.9254%, 100%)
6,45,221 -> 3  (62.9254%, 99.9564%)
3 -> 91,195  (62.8979%, 67.8107%)
91 -> 3,195  (62.8979%, 80.224%)
195 -> 3,91  (62.8979%, 91.9743%)
3,91 -> 195  (62.8979%, 81.018%)
3,195 -> 91  (62.8979%, 92.5313%)
91,195 -> 3  (62.8979%, 99.9564%)
11 -> 45,125  (62.8979%, 98.6231%)
45 -> 11,125  (62.8979%, 86.917%)
125 -> 11,45  (62.8979%, 87.9846%)
11,45 -> 125  (62.8979%, 99.0493%)
11,125 -> 45  (62.8979%, 99.7823%)
45,125 -> 11  (62.8979%, 93.095%)
11 -> 33,45  (62.843%, 98.537%)
33 -> 11,45  (62.843%, 85.1935%)
45 -> 11,33  (62.843%, 86.8411%)
11,33 -> 45  (62.843%, 99.6953%)
11,45 -> 33  (62.843%, 98.9628%)
33,45 -> 11  (62.843%, 92.6001%)
11 -> 33,192  (62.843%, 98.537%)
33 -> 11,192  (62.843%, 85.1935%)
192 -> 11,33  (62.843%, 78.6671%)
11,33 -> 192  (62.843%, 99.6953%)
11,192 -> 33  (62.843%, 99.3062%)
33,192 -> 11  (62.843%, 87.6052%)
3 -> 11,45,125  (62.843%, 67.7515%)
11 -> 3,45,125  (62.843%, 98.537%)
45 -> 3,11,125  (62.843%, 86.8411%)
125 -> 3,11,45  (62.843%, 87.9079%)
3,11 -> 45,125  (62.843%, 98.7069%)
3,45 -> 11,125  (62.843%, 87.1385%)
3,125 -> 11,45  (62.843%, 88.1447%)
11,45 -> 3,125  (62.843%, 98.9628%)
11,125 -> 3,45  (62.843%, 99.6953%)
45,125 -> 3,11  (62.843%, 93.0138%)
3,11,45 -> 125  (62.843%, 99.0913%)
3,11,125 -> 45  (62.843%, 99.7821%)
3,45,125 -> 11  (62.843%, 93.1652%)
11,45,125 -> 3  (62.843%, 99.9127%)
5 -> 91,195  (62.8156%, 74.3906%)
91 -> 5,195  (62.8156%, 80.119%)
195 -> 5,91  (62.8156%, 91.8539%)
5,91 -> 195  (62.8156%, 81.6916%)
5,195 -> 91  (62.8156%, 93.4286%)
91,195 -> 5  (62.8156%, 99.8256%)
11 -> 125,192  (62.8156%, 98.494%)
125 -> 11,192  (62.8156%, 87.8695%)
192 -> 11,125  (62.8156%, 78.6328%)
11,125 -> 192  (62.8156%, 99.6517%)
11,192 -> 125  (62.8156%, 99.2628%)
125,192 -> 11  (62.8156%, 88.7898%)
11 -> 33,197  (62.7881%, 98.4509%)
33 -> 11,197  (62.7881%, 85.119%)
197 -> 11,33  (62.7881%, 79.1148%)
11,33 -> 197  (62.7881%, 99.6082%)
11,197 -> 33  (62.7881%, 99.3918%)
33,197 -> 11  (62.7881%, 87.4952%)
3 -> 5,91,195  (62.7881%, 67.6923%)
5 -> 3,91,195  (62.7881%, 74.3581%)
91 -> 3,5,195  (62.7881%, 80.084%)
195 -> 3,5,91  (62.7881%, 91.8138%)
3,5 -> 91,195  (62.7881%, 75.7114%)
3,91 -> 5,195  (62.7881%, 80.8766%)
3,195 -> 5,91  (62.7881%, 92.3698%)
5,91 -> 3,195  (62.7881%, 81.656%)
5,195 -> 3,91  (62.7881%, 93.3878%)
91,195 -> 3,5  (62.7881%, 99.7819%)
3,5,91 -> 195  (62.7881%, 81.8898%)
3,5,195 -> 91  (62.7881%, 93.7321%)
3,91,195 -> 5  (62.7881%, 99.8255%)
5,91,195 -> 3  (62.7881%, 99.9563%)
3 -> 11,33,45  (62.7881%, 67.6923%)
11 -> 3,33,45  (62.7881%, 98.4509%)
33 -> 3,11,45  (62.7881%, 85.119%)
45 -> 3,11,33  (62.7881%, 86.7653%)
3,11 -> 33,45  (62.7881%, 98.6207%)
3,33 -> 11,45  (62.7881%, 85.3095%)
3,45 -> 11,33  (62.7881%, 87.0624%)
11,33 -> 3,45  (62.7881%, 99.6082%)
11,45 -> 3,33  (62.7881%, 98.8764%)
33,45 -> 3,11  (62.7881%, 92.5192%)
3,11,33 -> 45  (62.7881%, 99.695%)
3,11,45 -> 33  (62.7881%, 99.0048%)
3,33,45 -> 11  (62.7881%, 92.5941%)
11,33,45 -> 3  (62.7881%, 99.9127%)
3 -> 11,33,192  (62.7881%, 67.6923%)
11 -> 3,33,192  (62.7881%, 98.4509%)
33 -> 3,11,192  (62.7881%, 85.119%)
192 -> 3,11,33  (62.7881%, 78.5984%)
3,11 -> 33,192  (62.7881%, 98.6207%)
3,33 -> 11,192  (62.7881%, 85.3095%)
3,192 -> 11,33  (62.7881%, 79.5273%)
11,33 -> 3,192  (62.7881%, 99.6082%)
11,192 -> 3,33  (62.7881%, 99.2194%)
33,192 -> 3,11  (62.7881%, 87.5287%)
3,11,33 -> 192  (62.7881%, 99.695%)
3,11,192 -> 33  (62.7881%, 99.3056%)
3,33,192 -> 11  (62.7881%, 87.6293%)
11,33,192 -> 3  (62.7881%, 99.9127%)
125 -> 221  (62.7607%, 87.7927%)
221 -> 125  (62.7607%, 87.0575%)
3 -> 125,221  (62.7607%, 67.6627%)
125 -> 3,221  (62.7607%, 87.7927%)
221 -> 3,125  (62.7607%, 87.0575%)
3,125 -> 221  (62.7607%, 88.0293%)
3,221 -> 125  (62.7607%, 87.4235%)
125,221 -> 3  (62.7607%, 100%)
3 -> 11,33,197  (62.7607%, 67.6627%)
11 -> 3,33,197  (62.7607%, 98.4079%)
33 -> 3,11,197  (62.7607%, 85.0818%)
197 -> 3,11,33  (62.7607%, 79.0802%)
3,11 -> 33,197  (62.7607%, 98.5776%)
3,33 -> 11,197  (62.7607%, 85.2722%)
3,197 -> 11,33  (62.7607%, 79.3822%)
11,33 -> 3,197  (62.7607%, 99.5646%)
11,197 -> 3,33  (62.7607%, 99.3484%)
33,197 -> 3,11  (62.7607%, 87.457%)
3,11,33 -> 197  (62.7607%, 99.6514%)
3,11,197 -> 33  (62.7607%, 99.3916%)
3,33,197 -> 11  (62.7607%, 87.4904%)
11,33,197 -> 3  (62.7607%, 99.9563%)
3 -> 11,125,192  (62.7607%, 67.6627%)
11 -> 3,125,192  (62.7607%, 98.4079%)
125 -> 3,11,192  (62.7607%, 87.7927%)
192 -> 3,11,125  (62.7607%, 78.5641%)
3,11 -> 125,192  (62.7607%, 98.5776%)
3,125 -> 11,192  (62.7607%, 88.0293%)
3,192 -> 11,125  (62.7607%, 79.4925%)
11,125 -> 3,192  (62.7607%, 99.5646%)
11,192 -> 3,125  (62.7607%, 99.1761%)
125,192 -> 3,11  (62.7607%, 88.7122%)
3,11,125 -> 192  (62.7607%, 99.6514%)
3,11,192 -> 125  (62.7607%, 99.2622%)
3,125,192 -> 11  (62.7607%, 88.9191%)
11,125,192 -> 3  (62.7607%, 99.9126%)
11 -> 125,197  (62.7333%, 98.3649%)
125 -> 11,197  (62.7333%, 87.7543%)
197 -> 11,125  (62.7333%, 79.0456%)
11,125 -> 197  (62.7333%, 99.5211%)
11,197 -> 125  (62.7333%, 99.305%)
125,197 -> 11  (62.7333%, 90.8946%)
6 -> 91,195  (62.7058%, 70.7211%)
91 -> 6,195  (62.7058%, 79.979%)
195 -> 6,91  (62.7058%, 91.6934%)
6,91 -> 195  (62.7058%, 81.23%)
6,195 -> 91  (62.7058%, 93.6092%)
91,195 -> 6  (62.7058%, 99.6511%)
3 -> 11,125,197  (62.7058%, 67.6036%)
11 -> 3,125,197  (62.7058%, 98.3219%)
125 -> 3,11,197  (62.7058%, 87.7159%)
197 -> 3,11,125  (62.7058%, 79.0111%)
3,11 -> 125,197  (62.7058%, 98.4914%)
3,125 -> 11,197  (62.7058%, 87.9523%)
3,197 -> 11,125  (62.7058%, 79.3127%)
11,125 -> 3,197  (62.7058%, 99.4776%)
11,197 -> 3,125  (62.7058%, 99.2615%)
125,197 -> 3,11  (62.7058%, 90.8549%)
3,11,125 -> 197  (62.7058%, 99.5643%)
3,11,197 -> 125  (62.7058%, 99.3047%)
3,125,197 -> 11  (62.7058%, 90.891%)
11,125,197 -> 3  (62.7058%, 99.9563%)
3 -> 6,91,195  (62.6784%, 67.574%)
6 -> 3,91,195  (62.6784%, 70.6902%)
91 -> 3,6,195  (62.6784%, 79.944%)
195 -> 3,6,91  (62.6784%, 91.6533%)
3,6 -> 91,195  (62.6784%, 71.8239%)
3,91 -> 6,195  (62.6784%, 80.7352%)
3,195 -> 6,91  (62.6784%, 92.2083%)
6,91 -> 3,195  (62.6784%, 81.1945%)
6,195 -> 3,91  (62.6784%, 93.5682%)
91,195 -> 3,6  (62.6784%, 99.6075%)
3,6,91 -> 195  (62.6784%, 81.339%)
3,6,195 -> 91  (62.6784%, 93.9918%)
3,91,195 -> 6  (62.6784%, 99.651%)
6,91,195 -> 3  (62.6784%, 99.9562%)
5 -> 174  (62.6509%, 74.1956%)
174 -> 5  (62.6509%, 98.0249%)
11 -> 33,125  (62.6509%, 98.2358%)
33 -> 11,125  (62.6509%, 84.933%)
125 -> 11,33  (62.6509%, 87.6392%)
11,33 -> 125  (62.6509%, 99.3905%)
11,125 -> 33  (62.6509%, 99.3905%)
33,125 -> 11  (62.6509%, 91.503%)
6 -> 125,221  (62.6235%, 70.6283%)
125 -> 6,221  (62.6235%, 87.6008%)
221 -> 6,125  (62.6235%, 86.8671%)
6,125 -> 221  (62.6235%, 88.3127%)
6,221 -> 125  (62.6235%, 87.9383%)
125,221 -> 6  (62.6235%, 99.7814%)
3 -> 6,125,221  (62.6235%, 67.5148%)
6 -> 3,125,221  (62.6235%, 70.6283%)
125 -> 3,6,221  (62.6235%, 87.6008%)
221 -> 3,6,125  (62.6235%, 86.8671%)
3,6 -> 125,221  (62.6235%, 71.761%)
3,125 -> 6,221  (62.6235%, 87.8368%)
3,221 -> 6,125  (62.6235%, 87.2324%)
6,125 -> 3,221  (62.6235%, 88.3127%)
6,221 -> 3,125  (62.6235%, 87.9383%)
125,221 -> 3,6  (62.6235%, 99.7814%)
3,6,125 -> 221  (62.6235%, 88.3811%)
3,6,221 -> 125  (62.6235%, 88.2444%)
3,125,221 -> 6  (62.6235%, 99.7814%)
6,125,221 -> 3  (62.6235%, 100%)
3 -> 11,33,125  (62.596%, 67.4852%)
11 -> 3,33,125  (62.596%, 98.1497%)
33 -> 3,11,125  (62.596%, 84.8586%)
125 -> 3,11,33  (62.596%, 87.5624%)
3,11 -> 33,125  (62.596%, 98.319%)
3,33 -> 11,125  (62.596%, 85.0485%)
3,125 -> 11,33  (62.596%, 87.7983%)
11,33 -> 3,125  (62.596%, 99.3034%)
11,125 -> 3,33  (62.596%, 99.3034%)
33,125 -> 3,11  (62.596%, 91.4228%)
3,11,33 -> 125  (62.596%, 99.39%)
3,11,125 -> 33  (62.596%, 99.39%)
3,33,125 -> 11  (62.596%, 91.4962%)
11,33,125 -> 3  (62.596%, 99.9124%)
4 -> 5  (62.4863%, 88.8066%)
5 -> 4  (62.4863%, 74.0006%)
5 -> 6,174  (62.4863%, 74.0006%)
6 -> 5,174  (62.4863%, 70.4735%)
174 -> 5,6  (62.4863%, 97.7673%)
5,6 -> 174  (62.4863%, 75.5224%)
5,174 -> 6  (62.4863%, 99.7372%)
6,174 -> 5  (62.4863%, 98.3585%)
3 -> 5,174  (62.404%, 67.2781%)
5 -> 3,174  (62.404%, 73.9032%)
174 -> 3,5  (62.404%, 97.6385%)
3,5 -> 174  (62.404%, 75.2482%)
3,174 -> 5  (62.404%, 98.2714%)
5,174 -> 3  (62.404%, 99.6058%)
11 -> 91  (62.3765%, 97.8055%)
91 -> 11  (62.3765%, 79.559%)
3 -> 11,91  (62.3765%, 67.2485%)
11 -> 3,91  (62.3765%, 97.8055%)
91 -> 3,11  (62.3765%, 79.559%)
3,11 -> 91  (62.3765%, 97.9741%)
3,91 -> 11  (62.3765%, 80.3464%)
11,91 -> 3  (62.3765%, 100%)
5 -> 11,91  (62.3491%, 73.8382%)
11 -> 5,91  (62.3491%, 97.7625%)
91 -> 5,11  (62.3491%, 79.524%)
5,11 -> 91  (62.3491%, 97.931%)
5,91 -> 11  (62.3491%, 81.0849%)
11,91 -> 5  (62.3491%, 99.956%)
6 -> 11,91  (62.3491%, 70.3188%)
11 -> 6,91  (62.3491%, 97.7625%)
91 -> 6,11  (62.3491%, 79.524%)
6,11 -> 91  (62.3491%, 97.8888%)
6,91 -> 11  (62.3491%, 80.7679%)
11,91 -> 6  (62.3491%, 99.956%)
3 -> 5,11,91  (62.3491%, 67.2189%)
5 -> 3,11,91  (62.3491%, 73.8382%)
11 -> 3,5,91  (62.3491%, 97.7625%)
91 -> 3,5,11  (62.3491%, 79.524%)
3,5 -> 11,91  (62.3491%, 75.182%)
3,11 -> 5,91  (62.3491%, 97.931%)
3,91 -> 5,11  (62.3491%, 80.3111%)
5,11 -> 3,91  (62.3491%, 97.931%)
5,91 -> 3,11  (62.3491%, 81.0849%)
11,91 -> 3,5  (62.3491%, 99.956%)
3,5,11 -> 91  (62.3491%, 98.1002%)
3,5,91 -> 11  (62.3491%, 81.3171%)
3,11,91 -> 5  (62.3491%, 99.956%)
5,11,91 -> 3  (62.3491%, 100%)
3 -> 6,11,91  (62.3491%, 67.2189%)
6 -> 3,11,91  (62.3491%, 70.3188%)
11 -> 3,6,91  (62.3491%, 97.7625%)
91 -> 3,6,11  (62.3491%, 79.524%)
3,6 -> 11,91  (62.3491%, 71.4465%)
3,11 -> 6,91  (62.3491%, 97.931%)
3,91 -> 6,11  (62.3491%, 80.3111%)
6,11 -> 3,91  (62.3491%, 97.8888%)
6,91 -> 3,11  (62.3491%, 80.7679%)
11,91 -> 3,6  (62.3491%, 99.956%)
3,6,11 -> 91  (62.3491%, 98.0155%)
3,6,91 -> 11  (62.3491%, 80.9117%)
3,11,91 -> 6  (62.3491%, 99.956%)
6,11,91 -> 3  (62.3491%, 100%)
11 -> 45,91  (62.3216%, 97.7194%)
45 -> 11,91  (62.3216%, 86.1206%)
91 -> 11,45  (62.3216%, 79.489%)
11,45 -> 91  (62.3216%, 98.1417%)
11,91 -> 45  (62.3216%, 99.912%)
45,91 -> 11  (62.3216%, 91.0951%)
33 -> 192,221  (62.3216%, 84.4866%)
192 -> 33,221  (62.3216%, 78.0144%)
221 -> 33,192  (62.3216%, 86.4484%)
33,192 -> 221  (62.3216%, 86.8783%)
33,221 -> 192  (62.3216%, 97.9724%)
192,221 -> 33  (62.3216%, 95.4603%)
3 -> 11,45,91  (62.3216%, 67.1893%)
11 -> 3,45,91  (62.3216%, 97.7194%)
45 -> 3,11,91  (62.3216%, 86.1206%)
91 -> 3,11,45  (62.3216%, 79.489%)
3,11 -> 45,91  (62.3216%, 97.8879%)
3,45 -> 11,91  (62.3216%, 86.4155%)
3,91 -> 11,45  (62.3216%, 80.2757%)
11,45 -> 3,91  (62.3216%, 98.1417%)
11,91 -> 3,45  (62.3216%, 99.912%)
45,91 -> 3,11  (62.3216%, 91.0951%)
3,11,45 -> 91  (62.3216%, 98.2691%)
3,11,91 -> 45  (62.3216%, 99.912%)
3,45,91 -> 11  (62.3216%, 91.2048%)
11,45,91 -> 3  (62.3216%, 100%)
3 -> 33,192,221  (62.3216%, 67.1893%)
33 -> 3,192,221  (62.3216%, 84.4866%)
192 -> 3,33,221  (62.3216%, 78.0144%)
221 -> 3,33,192  (62.3216%, 86.4484%)
3,33 -> 192,221  (62.3216%, 84.6756%)
3,192 -> 33,221  (62.3216%, 78.9364%)
3,221 -> 33,192  (62.3216%, 86.8119%)
33,192 -> 3,221  (62.3216%, 86.8783%)
33,221 -> 3,192  (62.3216%, 97.9724%)
192,221 -> 3,33  (62.3216%, 95.4603%)
3,33,192 -> 221  (62.3216%, 86.9782%)
3,33,221 -> 192  (62.3216%, 98.0147%)
3,192,221 -> 33  (62.3216%, 95.5004%)
33,192,221 -> 3  (62.3216%, 100%)
11 -> 91,192  (62.2667%, 97.6334%)
91 -> 11,192  (62.2667%, 79.419%)
192 -> 11,91  (62.2667%, 77.9457%)
11,91 -> 192  (62.2667%, 99.824%)
11,192 -> 91  (62.2667%, 98.3955%)
91,192 -> 11  (62.2667%, 82.0912%)
11 -> 91,197  (62.2667%, 97.6334%)
91 -> 11,197  (62.2667%, 79.419%)
197 -> 11,91  (62.2667%, 78.4578%)
11,91 -> 197  (62.2667%, 99.824%)
11,197 -> 91  (62.2667%, 98.5665%)
91,197 -> 11  (62.2667%, 82.7197%)
3 -> 5,6,174  (62.2667%, 67.1302%)
5 -> 3,6,174  (62.2667%, 73.7407%)
6 -> 3,5,174  (62.2667%, 70.2259%)
174 -> 3,5,6  (62.2667%, 97.4238%)
3,5 -> 6,174  (62.2667%, 75.0827%)
3,6 -> 5,174  (62.2667%, 71.3522%)
3,174 -> 5,6  (62.2667%, 98.0553%)
5,6 -> 3,174  (62.2667%, 75.257%)
5,174 -> 3,6  (62.2667%, 99.3868%)
6,174 -> 3,5  (62.2667%, 98.013%)
3,5,6 -> 174  (62.2667%, 76.1921%)
3,5,174 -> 6  (62.2667%, 99.7801%)
3,6,174 -> 5  (62.2667%, 98.5237%)
5,6,174 -> 3  (62.2667%, 99.6487%)
3 -> 11,91,192  (62.2667%, 67.1302%)
11 -> 3,91,192  (62.2667%, 97.6334%)
91 -> 3,11,192  (62.2667%, 79.419%)
192 -> 3,11,91  (62.2667%, 77.9457%)
3,11 -> 91,192  (62.2667%, 97.8017%)
3,91 -> 11,192  (62.2667%, 80.205%)
3,192 -> 11,91  (62.2667%, 78.8669%)
11,91 -> 3,192  (62.2667%, 99.824%)
11,192 -> 3,91  (62.2667%, 98.3955%)
91,192 -> 3,11  (62.2667%, 82.0912%)
3,11,91 -> 192  (62.2667%, 99.824%)
3,11,192 -> 91  (62.2667%, 98.4809%)
3,91,192 -> 11  (62.2667%, 82.4192%)
11,91,192 -> 3  (62.2667%, 100%)
3 -> 11,91,197  (62.2667%, 67.1302%)
11 -> 3,91,197  (62.2667%, 97.6334%)
91 -> 3,11,197  (62.2667%, 79.419%)
197 -> 3,11,91  (62.2667%, 78.4578%)
3,11 -> 91,197  (62.2667%, 97.8017%)
3,91 -> 11,197  (62.2667%, 80.205%)
3,197 -> 11,91  (62.2667%, 78.7574%)
11,91 -> 3,197  (62.2667%, 99.824%)
11,197 -> 3,91  (62.2667%, 98.5665%)
91,197 -> 3,11  (62.2667%, 82.7197%)
3,11,91 -> 197  (62.2667%, 99.824%)
3,11,197 -> 91  (62.2667%, 98.6093%)
3,91,197 -> 11  (62.2667%, 82.8707%)
11,91,197 -> 3  (62.2667%, 100%)
125 -> 192,221  (62.2393%, 87.0633%)
192 -> 125,221  (62.2393%, 77.9114%)
221 -> 125,192  (62.2393%, 86.3342%)
125,192 -> 221  (62.2393%, 87.9752%)
125,221 -> 192  (62.2393%, 99.1692%)
192,221 -> 125  (62.2393%, 95.3342%)
192 -> 195,197  (62.2119%, 77.877%)
195 -> 192,197  (62.2119%, 90.9711%)
197 -> 192,195  (62.2119%, 78.3887%)
192,195 -> 197  (62.2119%, 97.7998%)
192,197 -> 195  (62.2119%, 81.8412%)
195,197 -> 192  (62.2119%, 96.715%)
174 -> 192  (62.1021%, 97.1662%)
192 -> 174  (62.1021%, 77.7396%)
3 -> 174,192  (62.0746%, 66.9231%)
174 -> 3,192  (62.0746%, 97.1232%)
192 -> 3,174  (62.0746%, 77.7053%)
3,174 -> 192  (62.0746%, 97.7528%)
3,192 -> 174  (62.0746%, 78.6236%)
174,192 -> 3  (62.0746%, 99.9558%)
5 -> 45,221  (62.0472%, 73.4807%)
45 -> 5,221  (62.0472%, 85.7414%)
221 -> 5,45  (62.0472%, 86.0678%)
5,45 -> 221  (62.0472%, 87.1963%)
5,221 -> 45  (62.0472%, 92.9305%)
45,221 -> 5  (62.0472%, 98.5615%)
11 -> 91,125  (62.0472%, 97.2892%)
91 -> 11,125  (62.0472%, 79.139%)
125 -> 11,91  (62.0472%, 86.7946%)
11,91 -> 125  (62.0472%, 99.4721%)
11,125 -> 91  (62.0472%, 98.4327%)
91,125 -> 11  (62.0472%, 90.5849%)
3 -> 11,91,125  (62.0472%, 66.8935%)
11 -> 3,91,125  (62.0472%, 97.2892%)
91 -> 3,11,125  (62.0472%, 79.139%)
125 -> 3,11,91  (62.0472%, 86.7946%)
3,11 -> 91,125  (62.0472%, 97.4569%)
3,91 -> 11,125  (62.0472%, 79.9222%)
3,125 -> 11,91  (62.0472%, 87.0285%)
11,91 -> 3,125  (62.0472%, 99.4721%)
11,125 -> 3,91  (62.0472%, 98.4327%)
91,125 -> 3,11  (62.0472%, 90.5849%)
3,11,91 -> 125  (62.0472%, 99.4721%)
3,11,125 -> 91  (62.0472%, 98.5185%)
3,91,125 -> 11  (62.0472%, 90.6939%)
11,91,125 -> 3  (62.0472%, 100%)
3 -> 5,45,221  (62.0198%, 66.8639%)
5 -> 3,45,221  (62.0198%, 73.4482%)
45 -> 3,5,221  (62.0198%, 85.7035%)
221 -> 3,5,45  (62.0198%, 86.0297%)
3,5 -> 45,221  (62.0198%, 74.7849%)
3,45 -> 5,221  (62.0198%, 85.997%)
3,221 -> 5,45  (62.0198%, 86.3914%)
5,45 -> 3,221  (62.0198%, 87.1577%)
5,221 -> 3,45  (62.0198%, 92.8894%)
45,221 -> 3,5  (62.0198%, 98.5179%)
3,5,45 -> 221  (62.0198%, 87.3599%)
3,5,221 -> 45  (62.0198%, 93.0424%)
3,45,221 -> 5  (62.0198%, 98.5608%)
5,45,221 -> 3  (62.0198%, 99.9558%)
11 -> 33,91  (61.9923%, 97.2031%)
33 -> 11,91  (61.9923%, 84.0402%)
91 -> 11,33  (61.9923%, 79.069%)
11,33 -> 91  (61.9923%, 98.3457%)
11,91 -> 33  (61.9923%, 99.3841%)
33,91 -> 11  (61.9923%, 88.1389%)
33 -> 91,221  (61.9923%, 84.0402%)
91 -> 33,221  (61.9923%, 79.069%)
221 -> 33,91  (61.9923%, 85.9916%)
33,91 -> 221  (61.9923%, 88.1389%)
33,221 -> 91  (61.9923%, 97.4547%)
91,221 -> 33  (61.9923%, 95.8015%)
3 -> 11,33,91  (61.9923%, 66.8343%)
11 -> 3,33,91  (61.9923%, 97.2031%)
33 -> 3,11,91  (61.9923%, 84.0402%)
91 -> 3,11,33  (61.9923%, 79.069%)
3,11 -> 33,91  (61.9923%, 97.3707%)
3,33 -> 11,91  (61.9923%, 84.2282%)
3,91 -> 11,33  (61.9923%, 79.8515%)
11,33 -> 3,91  (61.9923%, 98.3457%)
11,91 -> 3,33  (61.9923%, 99.3841%)
33,91 -> 3,11  (61.9923%, 88.1389%)
3,11,33 -> 91  (61.9923%, 98.4314%)
3,11,91 -> 33  (61.9923%, 99.3841%)
3,33,91 -> 11  (61.9923%, 88.1389%)
11,33,91 -> 3  (61.9923%, 100%)
3 -> 33,91,221  (61.9923%, 66.8343%)
33 -> 3,91,221  (61.9923%, 84.0402%)
91 -> 3,33,221  (61.9923%, 79.069%)
221 -> 3,33,91  (61.9923%, 85.9916%)
3,33 -> 91,221  (61.9923%, 84.2282%)
3,91 -> 33,221  (61.9923%, 79.8515%)
3,221 -> 33,91  (61.9923%, 86.3532%)
33,91 -> 3,221  (61.9923%, 88.1389%)
33,221 -> 3,91  (61.9923%, 97.4547%)
91,221 -> 3,33  (61.9923%, 95.8015%)
3,33,91 -> 221  (61.9923%, 88.1389%)
3,33,221 -> 91  (61.9923%, 97.4968%)
3,91,221 -> 33  (61.9923%, 95.8422%)
33,91,221 -> 3  (61.9923%, 100%)
6 -> 174,192  (61.9374%, 69.8545%)
174 -> 6,192  (61.9374%, 96.9085%)
192 -> 6,174  (61.9374%, 77.5335%)
6,174 -> 192  (61.9374%, 97.4946%)
6,192 -> 174  (61.9374%, 78.9713%)
174,192 -> 6  (61.9374%, 99.7349%)
3 -> 6,174,192  (61.91%, 66.7456%)
6 -> 3,174,192  (61.91%, 69.8236%)
174 -> 3,6,192  (61.91%, 96.8656%)
192 -> 3,6,174  (61.91%, 77.4991%)
3,6 -> 174,192  (61.91%, 70.9434%)
3,174 -> 6,192  (61.91%, 97.4935%)
3,192 -> 6,174  (61.91%, 78.415%)
6,174 -> 3,192  (61.91%, 97.4514%)
6,192 -> 3,174  (61.91%, 78.9363%)
174,192 -> 3,6  (61.91%, 99.6907%)
3,6,174 -> 192  (61.91%, 97.9592%)
3,6,192 -> 174  (61.91%, 79.047%)
3,174,192 -> 6  (61.91%, 99.7347%)
6,174,192 -> 3  (61.91%, 99.9557%)
3 -> 4,5  (61.7453%, 66.568%)
4 -> 3,5  (61.7453%, 87.7535%)
5 -> 3,4  (61.7453%, 73.1232%)
3,4 -> 5  (61.7453%, 89.4632%)
3,5 -> 4  (61.7453%, 74.454%)
4,5 -> 3  (61.7453%, 98.8142%)
5 -> 125,221  (61.7453%, 73.1232%)
125 -> 5,221  (61.7453%, 86.3724%)
221 -> 5,125  (61.7453%, 85.649%)
5,125 -> 221  (61.7453%, 87.925%)
5,221 -> 125  (61.7453%, 92.4784%)
125,221 -> 5  (61.7453%, 98.3822%)
3 -> 5,125,221  (61.7453%, 66.568%)
5 -> 3,125,221  (61.7453%, 73.1232%)
125 -> 3,5,221  (61.7453%, 86.3724%)
221 -> 3,5,125  (61.7453%, 85.649%)
3,5 -> 125,221  (61.7453%, 74.454%)
3,125 -> 5,221  (61.7453%, 86.6051%)
3,221 -> 5,125  (61.7453%, 86.0092%)
5,125 -> 3,221  (61.7453%, 87.925%)
5,221 -> 3,125  (61.7453%, 92.4784%)
125,221 -> 3,5  (61.7453%, 98.3822%)
3,5,125 -> 221  (61.7453%, 87.9937%)
3,5,221 -> 125  (61.7453%, 92.6307%)
3,125,221 -> 5  (61.7453%, 98.3822%)
5,125,221 -> 3  (61.7453%, 100%)
91 -> 192,195  (61.6905%, 78.6839%)
192 -> 91,195  (61.6905%, 77.2243%)
195 -> 91,192  (61.6905%, 90.2087%)
91,192 -> 195  (61.6905%, 81.3314%)
91,195 -> 192  (61.6905%, 98.0375%)
192,195 -> 91  (61.6905%, 96.9802%)
91 -> 195,197  (61.6905%, 78.6839%)
195 -> 91,197  (61.6905%, 90.2087%)
197 -> 91,195  (61.6905%, 77.7317%)
91,195 -> 197  (61.6905%, 98.0375%)
91,197 -> 195  (61.6905%, 81.9541%)
195,197 -> 91  (61.6905%, 95.9044%)
174 -> 197  (61.6356%, 96.4362%)
197 -> 174  (61.6356%, 77.6625%)
6 -> 174,197  (61.6356%, 69.5141%)
174 -> 6,197  (61.6356%, 96.4362%)
197 -> 6,174  (61.6356%, 77.6625%)
6,174 -> 197  (61.6356%, 97.0194%)
6,197 -> 174  (61.6356%, 78.1489%)
174,197 -> 6  (61.6356%, 100%)
45 -> 197,221  (61.5807%, 85.0967%)
197 -> 45,221  (61.5807%, 77.5934%)
221 -> 45,197  (61.5807%, 85.4206%)
45,197 -> 221  (61.5807%, 88.5556%)
45,221 -> 197  (61.5807%, 97.8204%)
197,221 -> 45  (61.5807%, 93.3056%)
3 -> 45,197,221  (61.5807%, 66.3905%)
45 -> 3,197,221  (61.5807%, 85.0967%)
197 -> 3,45,221  (61.5807%, 77.5934%)
221 -> 3,45,197  (61.5807%, 85.4206%)
3,45 -> 197,221  (61.5807%, 85.3881%)
3,197 -> 45,221  (61.5807%, 77.8896%)
