Rule   (Support, Confidence) 
125 -> 3,195  (47.9452%, 73.107%)
195 -> 3,125  (47.9452%, 73.2984%)
3,125 -> 195  (47.9452%, 74.6667%)
3,195 -> 125  (47.9452%, 76.087%)
125,195 -> 3  (47.9452%, 98.9399%)
174 -> 33,91  (47.9452%, 82.3529%)
33,91 -> 174  (47.9452%, 79.3201%)
33,174 -> 91  (47.9452%, 92.7152%)
91,174 -> 33  (47.9452%, 95.2381%)
125 -> 91,174  (47.9452%, 73.107%)
174 -> 91,125  (47.9452%, 82.3529%)
91,125 -> 174  (47.9452%, 81.6327%)
91,174 -> 125  (47.9452%, 95.2381%)
125,174 -> 91  (47.9452%, 92.7152%)
125 -> 3,5,195  (47.9452%, 73.107%)
195 -> 3,5,125  (47.9452%, 73.2984%)
3,125 -> 5,195  (47.9452%, 74.6667%)
3,195 -> 5,125  (47.9452%, 76.087%)
5,125 -> 3,195  (47.9452%, 74.0741%)
5,195 -> 3,125  (47.9452%, 74.6667%)
125,195 -> 3,5  (47.9452%, 98.9399%)
3,5,125 -> 195  (47.9452%, 74.8663%)
3,5,195 -> 125  (47.9452%, 77.135%)
3,125,195 -> 5  (47.9452%, 100%)
5,125,195 -> 3  (47.9452%, 98.9399%)
125 -> 221  (47.774%, 72.846%)
221 -> 125  (47.774%, 78.8136%)
125 -> 3,221  (47.774%, 72.846%)
221 -> 3,125  (47.774%, 78.8136%)
3,125 -> 221  (47.774%, 74.4%)
3,221 -> 125  (47.774%, 80.4035%)
125,221 -> 3  (47.774%, 100%)
221 -> 6,91  (47.774%, 78.8136%)
6,91 -> 221  (47.774%, 70.9924%)
6,221 -> 91  (47.774%, 79.9427%)
91,221 -> 6  (47.774%, 99.6429%)
125 -> 6,221  (47.774%, 72.846%)
221 -> 6,125  (47.774%, 78.8136%)
6,125 -> 221  (47.774%, 74.0053%)
6,221 -> 125  (47.774%, 79.9427%)
125,221 -> 6  (47.774%, 100%)
11 -> 174,197  (47.774%, 79.7143%)
174 -> 11,197  (47.774%, 82.0588%)
11,174 -> 197  (47.774%, 94.898%)
11,197 -> 174  (47.774%, 85.5828%)
174,197 -> 11  (47.774%, 90.5844%)
221 -> 45,192  (47.774%, 78.8136%)
45,192 -> 221  (47.774%, 74.4%)
45,221 -> 192  (47.774%, 94.5763%)
192,221 -> 45  (47.774%, 95.2218%)
125 -> 3,6,221  (47.774%, 72.846%)
221 -> 3,6,125  (47.774%, 78.8136%)
3,125 -> 6,221  (47.774%, 74.4%)
3,221 -> 6,125  (47.774%, 80.4035%)
6,125 -> 3,221  (47.774%, 74.0053%)
6,221 -> 3,125  (47.774%, 79.9427%)
125,221 -> 3,6  (47.774%, 100%)
3,6,125 -> 221  (47.774%, 74.7989%)
3,6,221 -> 125  (47.774%, 81.5789%)
3,125,221 -> 6  (47.774%, 100%)
6,125,221 -> 3  (47.774%, 100%)
174 -> 3,33,91  (47.774%, 82.0588%)
3,91 -> 33,174  (47.774%, 71.1735%)
3,174 -> 33,91  (47.774%, 83.2836%)
33,91 -> 3,174  (47.774%, 79.0368%)
33,174 -> 3,91  (47.774%, 92.3841%)
91,174 -> 3,33  (47.774%, 94.898%)
3,33,91 -> 174  (47.774%, 79.4872%)
3,33,174 -> 91  (47.774%, 93%)
3,91,174 -> 33  (47.774%, 95.5479%)
33,91,174 -> 3  (47.774%, 99.6429%)
125 -> 3,91,174  (47.774%, 72.846%)
174 -> 3,91,125  (47.774%, 82.0588%)
3,91 -> 125,174  (47.774%, 71.1735%)
3,125 -> 91,174  (47.774%, 74.4%)
3,174 -> 91,125  (47.774%, 83.2836%)
91,125 -> 3,174  (47.774%, 81.3411%)
91,174 -> 3,125  (47.774%, 94.898%)
125,174 -> 3,91  (47.774%, 92.3841%)
3,91,125 -> 174  (47.774%, 82.5444%)
3,91,174 -> 125  (47.774%, 95.5479%)
3,125,174 -> 91  (47.774%, 93%)
91,125,174 -> 3  (47.774%, 99.6429%)
221 -> 3,91  (47.6027%, 78.5311%)
3,91 -> 221  (47.6027%, 70.9184%)
3,221 -> 91  (47.6027%, 80.1153%)
91,221 -> 3  (47.6027%, 99.2857%)
125 -> 5,221  (47.6027%, 72.5849%)
221 -> 5,125  (47.6027%, 78.5311%)
5,125 -> 221  (47.6027%, 73.545%)
5,221 -> 125  (47.6027%, 86.6044%)
125,221 -> 5  (47.6027%, 99.6416%)
195 -> 45,192  (47.6027%, 72.7749%)
45,192 -> 195  (47.6027%, 74.1333%)
45,195 -> 192  (47.6027%, 92.6667%)
192,195 -> 45  (47.6027%, 85.8025%)
4 -> 3,6,197  (47.6027%, 75.1351%)
3,4 -> 6,197  (47.6027%, 79.2023%)
4,6 -> 3,197  (47.6027%, 80.1153%)
4,197 -> 3,6  (47.6027%, 94.5578%)
3,4,6 -> 197  (47.6027%, 83.9879%)
3,4,197 -> 6  (47.6027%, 98.5816%)
4,6,197 -> 3  (47.6027%, 95.8621%)
125 -> 3,5,221  (47.6027%, 72.5849%)
221 -> 3,5,125  (47.6027%, 78.5311%)
3,125 -> 5,221  (47.6027%, 74.1333%)
3,221 -> 5,125  (47.6027%, 80.1153%)
5,125 -> 3,221  (47.6027%, 73.545%)
5,221 -> 3,125  (47.6027%, 86.6044%)
125,221 -> 3,5  (47.6027%, 99.6416%)
3,5,125 -> 221  (47.6027%, 74.3316%)
3,5,221 -> 125  (47.6027%, 87.4214%)
3,125,221 -> 5  (47.6027%, 99.6416%)
5,125,221 -> 3  (47.6027%, 100%)
125 -> 3,6,195  (47.6027%, 72.5849%)
195 -> 3,6,125  (47.6027%, 72.7749%)
3,125 -> 6,195  (47.6027%, 74.1333%)
3,195 -> 6,125  (47.6027%, 75.5435%)
6,125 -> 3,195  (47.6027%, 73.7401%)
6,195 -> 3,125  (47.6027%, 74.1333%)
125,195 -> 3,6  (47.6027%, 98.2332%)
3,6,125 -> 195  (47.6027%, 74.5308%)
3,6,195 -> 125  (47.6027%, 76.584%)
3,125,195 -> 6  (47.6027%, 99.2857%)
6,125,195 -> 3  (47.6027%, 98.9324%)
221 -> 3,45,192  (47.6027%, 78.5311%)
3,45 -> 192,221  (47.6027%, 70.7379%)
3,221 -> 45,192  (47.6027%, 80.1153%)
45,192 -> 3,221  (47.6027%, 74.1333%)
45,221 -> 3,192  (47.6027%, 94.2373%)
192,221 -> 3,45  (47.6027%, 94.8805%)
3,45,192 -> 221  (47.6027%, 75.5435%)
3,45,221 -> 192  (47.6027%, 94.8805%)
3,192,221 -> 45  (47.6027%, 95.5326%)
45,192,221 -> 3  (47.6027%, 99.6416%)
221 -> 5,91  (47.4315%, 78.2486%)
5,91 -> 221  (47.4315%, 70.3046%)
5,221 -> 91  (47.4315%, 86.2928%)
91,221 -> 5  (47.4315%, 98.9286%)
11 -> 33,174  (47.4315%, 79.1429%)
174 -> 11,33  (47.4315%, 81.4706%)
11,33 -> 174  (47.4315%, 85.4938%)
11,174 -> 33  (47.4315%, 94.2177%)
33,174 -> 11  (47.4315%, 91.7219%)
4 -> 3,5,197  (47.4315%, 74.8649%)
3,4 -> 5,197  (47.4315%, 78.9174%)
4,5 -> 3,197  (47.4315%, 86.5625%)
4,197 -> 3,5  (47.4315%, 94.2177%)
3,4,5 -> 197  (47.4315%, 90.228%)
3,4,197 -> 5  (47.4315%, 98.227%)
4,5,197 -> 3  (47.4315%, 95.8478%)
221 -> 3,6,91  (47.4315%, 78.2486%)
3,91 -> 6,221  (47.4315%, 70.6633%)
3,221 -> 6,91  (47.4315%, 79.8271%)
6,91 -> 3,221  (47.4315%, 70.4835%)
6,221 -> 3,91  (47.4315%, 79.3696%)
91,221 -> 3,6  (47.4315%, 98.9286%)
3,6,91 -> 221  (47.4315%, 71.5762%)
3,6,221 -> 91  (47.4315%, 80.9942%)
3,91,221 -> 6  (47.4315%, 99.6403%)
6,91,221 -> 3  (47.4315%, 99.2832%)
11 -> 3,174,197  (47.4315%, 79.1429%)
174 -> 3,11,197  (47.4315%, 81.4706%)
3,11 -> 174,197  (47.4315%, 80.5233%)
3,174 -> 11,197  (47.4315%, 82.6866%)
11,174 -> 3,197  (47.4315%, 94.2177%)
11,197 -> 3,174  (47.4315%, 84.9693%)
174,197 -> 3,11  (47.4315%, 89.9351%)
3,11,174 -> 197  (47.4315%, 94.863%)
3,11,197 -> 174  (47.4315%, 86.0248%)
3,174,197 -> 11  (47.4315%, 91.1184%)
11,174,197 -> 3  (47.4315%, 99.2832%)
11 -> 125,174  (47.2603%, 78.8571%)
125 -> 11,174  (47.2603%, 72.0627%)
174 -> 11,125  (47.2603%, 81.1765%)
11,125 -> 174  (47.2603%, 85.4489%)
11,174 -> 125  (47.2603%, 93.8776%)
125,174 -> 11  (47.2603%, 91.3907%)
221 -> 91,197  (47.2603%, 77.9661%)
91,197 -> 221  (47.2603%, 71.3178%)
91,221 -> 197  (47.2603%, 98.5714%)
197,221 -> 91  (47.2603%, 90.1961%)
125 -> 192,195  (47.2603%, 72.0627%)
195 -> 125,192  (47.2603%, 72.2513%)
125,192 -> 195  (47.2603%, 74.1935%)
125,195 -> 192  (47.2603%, 97.5265%)
192,195 -> 125  (47.2603%, 85.1852%)
221 -> 45,197  (47.089%, 77.6836%)
45,197 -> 221  (47.089%, 75.7576%)
45,221 -> 197  (47.089%, 93.2203%)
197,221 -> 45  (47.089%, 89.8693%)
221 -> 3,5,91  (47.089%, 77.6836%)
3,91 -> 5,221  (47.089%, 70.1531%)
3,221 -> 5,91  (47.089%, 79.2507%)
5,221 -> 3,91  (47.089%, 85.6698%)
91,221 -> 3,5  (47.089%, 98.2143%)
3,5,91 -> 221  (47.089%, 71.2435%)
3,5,221 -> 91  (47.089%, 86.478%)
3,91,221 -> 5  (47.089%, 98.9209%)
5,91,221 -> 3  (47.089%, 99.278%)
11 -> 3,33,174  (47.089%, 78.5714%)
174 -> 3,11,33  (47.089%, 80.8824%)
3,11 -> 33,174  (47.089%, 79.9419%)
3,174 -> 11,33  (47.089%, 82.0896%)
11,33 -> 3,174  (47.089%, 84.8765%)
11,174 -> 3,33  (47.089%, 93.5374%)
33,174 -> 3,11  (47.089%, 91.0596%)
3,11,33 -> 174  (47.089%, 85.6698%)
3,11,174 -> 33  (47.089%, 94.1781%)
3,33,174 -> 11  (47.089%, 91.6667%)
11,33,174 -> 3  (47.089%, 99.278%)
195 -> 3,45,192  (47.089%, 71.9895%)
3,195 -> 45,192  (47.089%, 74.7283%)
45,192 -> 3,195  (47.089%, 73.3333%)
45,195 -> 3,192  (47.089%, 91.6667%)
192,195 -> 3,45  (47.089%, 84.8765%)
3,45,192 -> 195  (47.089%, 74.7283%)
3,45,195 -> 192  (47.089%, 93.5374%)
3,192,195 -> 45  (47.089%, 85.6698%)
45,192,195 -> 3  (47.089%, 98.9209%)
221 -> 33,192  (46.9178%, 77.4011%)
33,192 -> 221  (46.9178%, 72.4868%)
33,221 -> 192  (46.9178%, 92.8814%)
192,221 -> 33  (46.9178%, 93.5154%)
221 -> 91,192  (46.9178%, 77.4011%)
91,221 -> 192  (46.9178%, 97.8571%)
192,221 -> 91  (46.9178%, 93.5154%)
11 -> 3,125,174  (46.9178%, 78.2857%)
125 -> 3,11,174  (46.9178%, 71.5405%)
174 -> 3,11,125  (46.9178%, 80.5882%)
3,11 -> 125,174  (46.9178%, 79.6512%)
3,125 -> 11,174  (46.9178%, 73.0667%)
3,174 -> 11,125  (46.9178%, 81.791%)
11,125 -> 3,174  (46.9178%, 84.8297%)
11,174 -> 3,125  (46.9178%, 93.1973%)
125,174 -> 3,11  (46.9178%, 90.7285%)
3,11,125 -> 174  (46.9178%, 85.8934%)
3,11,174 -> 125  (46.9178%, 93.8356%)
3,125,174 -> 11  (46.9178%, 91.3333%)
11,125,174 -> 3  (46.9178%, 99.2754%)
221 -> 3,45,197  (46.9178%, 77.4011%)
3,221 -> 45,197  (46.9178%, 78.9625%)
45,197 -> 3,221  (46.9178%, 75.4821%)
45,221 -> 3,197  (46.9178%, 92.8814%)
197,221 -> 3,45  (46.9178%, 89.5425%)
3,45,197 -> 221  (46.9178%, 76.7507%)
3,45,221 -> 197  (46.9178%, 93.5154%)
3,197,221 -> 45  (46.9178%, 90.429%)
45,197,221 -> 3  (46.9178%, 99.6364%)
4 -> 192  (46.7466%, 73.7838%)
195 -> 45,197  (46.7466%, 71.466%)
45,195 -> 197  (46.7466%, 91%)
45,197 -> 195  (46.7466%, 75.2066%)
195,197 -> 45  (46.7466%, 81.25%)
125 -> 192,221  (46.7466%, 71.2794%)
221 -> 125,192  (46.7466%, 77.1186%)
125,192 -> 221  (46.7466%, 73.3871%)
125,221 -> 192  (46.7466%, 97.8495%)
192,221 -> 125  (46.7466%, 93.1741%)
221 -> 3,33,192  (46.7466%, 77.1186%)
3,221 -> 33,192  (46.7466%, 78.6744%)
33,192 -> 3,221  (46.7466%, 72.2222%)
33,221 -> 3,192  (46.7466%, 92.5424%)
192,221 -> 3,33  (46.7466%, 93.1741%)
3,33,192 -> 221  (46.7466%, 72.8%)
3,33,221 -> 192  (46.7466%, 93.1741%)
3,192,221 -> 33  (46.7466%, 93.8144%)
33,192,221 -> 3  (46.7466%, 99.635%)
221 -> 3,91,192  (46.5753%, 76.8362%)
3,221 -> 91,192  (46.5753%, 78.3862%)
4 -> 5,192  (46.4041%, 73.2432%)
4,5 -> 192  (46.4041%, 84.6875%)
4,192 -> 5  (46.4041%, 99.2674%)
4 -> 6,192  (46.4041%, 73.2432%)
4,6 -> 192  (46.4041%, 78.098%)
4,192 -> 6  (46.4041%, 99.2674%)
125 -> 45,221  (46.2329%, 70.4961%)
221 -> 45,125  (46.2329%, 76.2712%)
45,125 -> 221  (46.2329%, 75.6303%)
45,221 -> 125  (46.2329%, 91.5254%)
125,221 -> 45  (46.2329%, 96.7742%)
125 -> 3,45,221  (46.2329%, 70.4961%)
221 -> 3,45,125  (46.2329%, 76.2712%)
3,125 -> 45,221  (46.2329%, 72%)
3,221 -> 45,125  (46.2329%, 77.8098%)
45,125 -> 3,221  (46.2329%, 75.6303%)
45,221 -> 3,125  (46.2329%, 91.5254%)
125,221 -> 3,45  (46.2329%, 96.7742%)
3,45,125 -> 221  (46.2329%, 76.9231%)
3,45,221 -> 125  (46.2329%, 92.1502%)
3,125,221 -> 45  (46.2329%, 96.7742%)
45,125,221 -> 3  (46.2329%, 100%)
11 -> 221  (46.0616%, 76.8571%)
221 -> 11  (46.0616%, 75.9887%)
4 -> 3,192  (46.0616%, 72.7027%)
3,4 -> 192  (46.0616%, 76.6382%)
4,192 -> 3  (46.0616%, 98.5348%)
11 -> 6,221  (46.0616%, 76.8571%)
221 -> 6,11  (46.0616%, 75.9887%)
6,11 -> 221  (46.0616%, 76.8571%)
6,221 -> 11  (46.0616%, 77.0774%)
11,221 -> 6  (46.0616%, 100%)
11 -> 91,174  (46.0616%, 76.8571%)
174 -> 11,91  (46.0616%, 79.1176%)
11,91 -> 174  (46.0616%, 87.3377%)
11,174 -> 91  (46.0616%, 91.4966%)
91,174 -> 11  (46.0616%, 91.4966%)
221 -> 33,45  (46.0616%, 75.9887%)
33,45 -> 221  (46.0616%, 77.2989%)
33,221 -> 45  (46.0616%, 91.1864%)
45,221 -> 33  (46.0616%, 91.1864%)
125 -> 195,197  (46.0616%, 70.235%)
195 -> 125,197  (46.0616%, 70.4188%)
125,195 -> 197  (46.0616%, 95.053%)
125,197 -> 195  (46.0616%, 75.5618%)
195,197 -> 125  (46.0616%, 80.0595%)
4 -> 33  (45.8904%, 72.4324%)
4 -> 195  (45.8904%, 72.4324%)
195 -> 4  (45.8904%, 70.1571%)
11 -> 3,221  (45.8904%, 76.5714%)
221 -> 3,11  (45.8904%, 75.7062%)
3,11 -> 221  (45.8904%, 77.907%)
3,221 -> 11  (45.8904%, 77.2334%)
11,221 -> 3  (45.8904%, 99.6283%)
221 -> 125,197  (45.8904%, 75.7062%)
125,197 -> 221  (45.8904%, 75.2809%)
125,221 -> 197  (45.8904%, 96.0573%)
197,221 -> 125  (45.8904%, 87.5817%)
11 -> 3,6,221  (45.8904%, 76.5714%)
221 -> 3,6,11  (45.8904%, 75.7062%)
3,11 -> 6,221  (45.8904%, 77.907%)
3,221 -> 6,11  (45.8904%, 77.2334%)
6,11 -> 3,221  (45.8904%, 76.5714%)
6,221 -> 3,11  (45.8904%, 76.7908%)
11,221 -> 3,6  (45.8904%, 99.6283%)
3,6,11 -> 221  (45.8904%, 77.907%)
3,6,221 -> 11  (45.8904%, 78.3626%)
3,11,221 -> 6  (45.8904%, 100%)
6,11,221 -> 3  (45.8904%, 99.6283%)
11 -> 3,91,174  (45.8904%, 76.5714%)
174 -> 3,11,91  (45.8904%, 78.8235%)
3,11 -> 91,174  (45.8904%, 77.907%)
3,174 -> 11,91  (45.8904%, 80%)
11,91 -> 3,174  (45.8904%, 87.013%)
11,174 -> 3,91  (45.8904%, 91.1565%)
91,174 -> 3,11  (45.8904%, 91.1565%)
3,11,91 -> 174  (45.8904%, 87.2964%)
3,11,174 -> 91  (45.8904%, 91.7808%)
3,91,174 -> 11  (45.8904%, 91.7808%)
11,91,174 -> 3  (45.8904%, 99.6283%)
221 -> 3,33,45  (45.8904%, 75.7062%)
3,221 -> 33,45  (45.8904%, 77.2334%)
33,45 -> 3,221  (45.8904%, 77.0115%)
33,221 -> 3,45  (45.8904%, 90.8475%)
45,221 -> 3,33  (45.8904%, 90.8475%)
3,33,45 -> 221  (45.8904%, 77.907%)
3,33,221 -> 45  (45.8904%, 91.4676%)
3,45,221 -> 33  (45.8904%, 91.4676%)
33,45,221 -> 3  (45.8904%, 99.6283%)
4 -> 6,33  (45.7192%, 72.1622%)
4,6 -> 33  (45.7192%, 76.9452%)
4,33 -> 6  (45.7192%, 99.6269%)
11 -> 5,221  (45.7192%, 76.2857%)
221 -> 5,11  (45.7192%, 75.4237%)
5,11 -> 221  (45.7192%, 76.7241%)
5,221 -> 11  (45.7192%, 83.1776%)
11,221 -> 5  (45.7192%, 99.2565%)
4 -> 3,5,192  (45.7192%, 72.1622%)
3,4 -> 5,192  (45.7192%, 76.0684%)
4,5 -> 3,192  (45.7192%, 83.4375%)
4,192 -> 3,5  (45.7192%, 97.8022%)
3,4,5 -> 192  (45.7192%, 86.9707%)
3,4,192 -> 5  (45.7192%, 99.2565%)
4,5,192 -> 3  (45.7192%, 98.524%)
4 -> 3,6,192  (45.7192%, 72.1622%)
3,4 -> 6,192  (45.7192%, 76.0684%)
4,6 -> 3,192  (45.7192%, 76.9452%)
4,192 -> 3,6  (45.7192%, 97.8022%)
3,4,6 -> 192  (45.7192%, 80.6647%)
3,4,192 -> 6  (45.7192%, 99.2565%)
4,6,192 -> 3  (45.7192%, 98.524%)
3,195 -> 45,197  (45.7192%, 72.5543%)
45,195 -> 3,197  (45.7192%, 89%)
45,197 -> 3,195  (45.7192%, 73.5537%)
195,197 -> 3,45  (45.7192%, 79.4643%)
3,45,195 -> 197  (45.7192%, 90.8163%)
3,45,197 -> 195  (45.7192%, 74.7899%)
3,195,197 -> 45  (45.7192%, 81.6514%)
45,195,197 -> 3  (45.7192%, 97.8022%)
4 -> 6,195  (45.5479%, 71.8919%)
4,6 -> 195  (45.5479%, 76.6571%)
4,195 -> 6  (45.5479%, 99.2537%)
6,195 -> 4  (45.5479%, 70.9333%)
33,91 -> 195  (45.5479%, 75.3541%)
33,195 -> 91  (45.5479%, 84.984%)
91,195 -> 33  (45.5479%, 87.7888%)
45,125 -> 195  (45.5479%, 74.5098%)
45,195 -> 125  (45.5479%, 88.6667%)
125,195 -> 45  (45.5479%, 93.9929%)
11 -> 3,5,221  (45.5479%, 76%)
221 -> 3,5,11  (45.5479%, 75.1412%)
3,11 -> 5,221  (45.5479%, 77.3256%)
3,221 -> 5,11  (45.5479%, 76.6571%)
5,11 -> 3,221  (45.5479%, 76.4368%)
5,221 -> 3,11  (45.5479%, 82.866%)
11,221 -> 3,5  (45.5479%, 98.8848%)
3,5,11 -> 221  (45.5479%, 77.7778%)
3,5,221 -> 11  (45.5479%, 83.6478%)
3,11,221 -> 5  (45.5479%, 99.2537%)
5,11,221 -> 3  (45.5479%, 99.6255%)
11 -> 45,221  (45.3767%, 75.7143%)
221 -> 11,45  (45.3767%, 74.8588%)
11,45 -> 221  (45.3767%, 77.4854%)
11,221 -> 45  (45.3767%, 98.513%)
45,221 -> 11  (45.3767%, 89.8305%)
4 -> 5,33  (45.2055%, 71.3514%)
4,5 -> 33  (45.2055%, 82.5%)
4,33 -> 5  (45.2055%, 98.5075%)
4 -> 5,195  (45.2055%, 71.3514%)
4,5 -> 195  (45.2055%, 82.5%)
4,195 -> 5  (45.2055%, 98.5075%)
5,195 -> 4  (45.2055%, 70.4%)
11 -> 3,45,221  (45.2055%, 75.4286%)
221 -> 3,11,45  (45.2055%, 74.5763%)
3,11 -> 45,221  (45.2055%, 76.7442%)
3,221 -> 11,45  (45.2055%, 76.0807%)
11,45 -> 3,221  (45.2055%, 77.193%)
11,221 -> 3,45  (45.2055%, 98.1413%)
45,221 -> 3,11  (45.2055%, 89.4915%)
3,11,45 -> 221  (45.2055%, 78.3383%)
3,11,221 -> 45  (45.2055%, 98.5075%)
3,45,221 -> 11  (45.2055%, 90.1024%)
11,45,221 -> 3  (45.2055%, 99.6226%)
3,195 -> 33,91  (45.2055%, 71.7391%)
33,91 -> 3,195  (45.2055%, 74.7875%)
33,195 -> 3,91  (45.2055%, 84.345%)
91,195 -> 3,33  (45.2055%, 87.1287%)
3,33,91 -> 195  (45.2055%, 75.2137%)
3,33,195 -> 91  (45.2055%, 85.7143%)
3,91,195 -> 33  (45.2055%, 88.2943%)
33,91,195 -> 3  (45.2055%, 99.2481%)
4 -> 3,33  (45.0342%, 71.0811%)
3,4 -> 33  (45.0342%, 74.9288%)
4,33 -> 3  (45.0342%, 98.1343%)
221 -> 33,125  (45.0342%, 74.2938%)
33,125 -> 221  (45.0342%, 75.7925%)
33,221 -> 125  (45.0342%, 89.1525%)
125,221 -> 33  (45.0342%, 94.2652%)
221 -> 45,91  (45.0342%, 74.2938%)
45,91 -> 221  (45.0342%, 76.0116%)
45,221 -> 91  (45.0342%, 89.1525%)
91,221 -> 45  (45.0342%, 93.9286%)
221 -> 3,33,125  (45.0342%, 74.2938%)
3,125 -> 33,221  (45.0342%, 70.1333%)
3,221 -> 33,125  (45.0342%, 75.7925%)
33,125 -> 3,221  (45.0342%, 75.7925%)
33,221 -> 3,125  (45.0342%, 89.1525%)
125,221 -> 3,33  (45.0342%, 94.2652%)
3,33,125 -> 221  (45.0342%, 76.4535%)
3,33,221 -> 125  (45.0342%, 89.7611%)
3,125,221 -> 33  (45.0342%, 94.2652%)
33,125,221 -> 3  (45.0342%, 100%)
3,125 -> 45,195  (45.0342%, 70.1333%)
3,195 -> 45,125  (45.0342%, 71.4674%)
45,125 -> 3,195  (45.0342%, 73.6695%)
45,195 -> 3,125  (45.0342%, 87.6667%)
125,195 -> 3,45  (45.0342%, 92.9329%)
3,45,125 -> 195  (45.0342%, 74.9288%)
3,45,195 -> 125  (45.0342%, 89.4558%)
3,125,195 -> 45  (45.0342%, 93.9286%)
45,125,195 -> 3  (45.0342%, 98.8722%)
221 -> 33,91  (44.863%, 74.0113%)
33,91 -> 221  (44.863%, 74.221%)
33,221 -> 91  (44.863%, 88.8136%)
91,221 -> 33  (44.863%, 93.5714%)
4 -> 3,6,33  (44.863%, 70.8108%)
3,4 -> 6,33  (44.863%, 74.6439%)
4,6 -> 3,33  (44.863%, 75.5043%)
4,33 -> 3,6  (44.863%, 97.7612%)
3,4,6 -> 33  (44.863%, 79.1541%)
3,4,33 -> 6  (44.863%, 99.6198%)
4,6,33 -> 3  (44.863%, 98.1273%)
221 -> 3,45,91  (44.863%, 74.0113%)
3,221 -> 45,91  (44.863%, 75.5043%)
45,91 -> 3,221  (44.863%, 75.7225%)
45,221 -> 3,91  (44.863%, 88.8136%)
91,221 -> 3,45  (44.863%, 93.5714%)
3,45,91 -> 221  (44.863%, 77.0588%)
3,45,221 -> 91  (44.863%, 89.4198%)
3,91,221 -> 45  (44.863%, 94.2446%)
45,91,221 -> 3  (44.863%, 99.6198%)
4 -> 91  (44.6918%, 70.5405%)
4 -> 192,197  (44.6918%, 70.5405%)
4,192 -> 197  (44.6918%, 95.6044%)
4,197 -> 192  (44.6918%, 88.7755%)
33,45 -> 195  (44.6918%, 75%)
33,195 -> 45  (44.6918%, 83.3866%)
45,195 -> 33  (44.6918%, 87%)
33,125 -> 195  (44.6918%, 75.2161%)
33,195 -> 125  (44.6918%, 83.3866%)
125,195 -> 33  (44.6918%, 92.2261%)
221 -> 3,33,91  (44.6918%, 73.7288%)
3,221 -> 33,91  (44.6918%, 75.2161%)
33,91 -> 3,221  (44.6918%, 73.9377%)
33,221 -> 3,91  (44.6918%, 88.4746%)
91,221 -> 3,33  (44.6918%, 93.2143%)
3,33,91 -> 221  (44.6918%, 74.359%)
3,33,221 -> 91  (44.6918%, 89.0785%)
3,91,221 -> 33  (44.6918%, 93.8849%)
33,91,221 -> 3  (44.6918%, 99.6183%)
174 -> 221  (44.5205%, 76.4706%)
221 -> 174  (44.5205%, 73.4463%)
174 -> 3,221  (44.5205%, 76.4706%)
221 -> 3,174  (44.5205%, 73.4463%)
3,174 -> 221  (44.5205%, 77.6119%)
3,221 -> 174  (44.5205%, 74.928%)
174,221 -> 3  (44.5205%, 100%)
174 -> 6,221  (44.5205%, 76.4706%)
221 -> 6,174  (44.5205%, 73.4463%)
6,174 -> 221  (44.5205%, 76.9231%)
6,221 -> 174  (44.5205%, 74.4986%)
174,221 -> 6  (44.5205%, 100%)
4 -> 3,5,33  (44.5205%, 70.2703%)
3,4 -> 5,33  (44.5205%, 74.0741%)
4,5 -> 3,33  (44.5205%, 81.25%)
4,33 -> 3,5  (44.5205%, 97.0149%)
3,4,5 -> 33  (44.5205%, 84.6906%)
3,4,33 -> 5  (44.5205%, 98.8593%)
4,5,33 -> 3  (44.5205%, 98.4848%)
174 -> 3,6,221  (44.5205%, 76.4706%)
221 -> 3,6,174  (44.5205%, 73.4463%)
3,174 -> 6,221  (44.5205%, 77.6119%)
3,221 -> 6,174  (44.5205%, 74.928%)
6,174 -> 3,221  (44.5205%, 76.9231%)
6,221 -> 3,174  (44.5205%, 74.4986%)
174,221 -> 3,6  (44.5205%, 100%)
3,6,174 -> 221  (44.5205%, 78.0781%)
3,6,221 -> 174  (44.5205%, 76.0234%)
3,174,221 -> 6  (44.5205%, 100%)
6,174,221 -> 3  (44.5205%, 100%)
11 -> 192,221  (44.3493%, 74%)
221 -> 11,192  (44.3493%, 73.1638%)
11,192 -> 221  (44.3493%, 77.7778%)
11,221 -> 192  (44.3493%, 96.2825%)
192,221 -> 11  (44.3493%, 88.3959%)
221 -> 91,125  (44.3493%, 73.1638%)
91,125 -> 221  (44.3493%, 75.5102%)
91,221 -> 125  (44.3493%, 92.5%)
125,221 -> 91  (44.3493%, 92.8315%)
11 -> 3,192,221  (44.3493%, 74%)
221 -> 3,11,192  (44.3493%, 73.1638%)
3,11 -> 192,221  (44.3493%, 75.2907%)
3,221 -> 11,192  (44.3493%, 74.6398%)
11,192 -> 3,221  (44.3493%, 77.7778%)
11,221 -> 3,192  (44.3493%, 96.2825%)
192,221 -> 3,11  (44.3493%, 88.3959%)
3,11,192 -> 221  (44.3493%, 78.4848%)
3,11,221 -> 192  (44.3493%, 96.6418%)
3,192,221 -> 11  (44.3493%, 89.0034%)
11,192,221 -> 3  (44.3493%, 100%)
3,195 -> 33,125  (44.3493%, 70.3804%)
33,125 -> 3,195  (44.3493%, 74.6398%)
33,195 -> 3,125  (44.3493%, 82.7476%)
125,195 -> 3,33  (44.3493%, 91.5194%)
3,33,125 -> 195  (44.3493%, 75.2907%)
